iter	group	total	data_loss	smooth_raw	smooth_norm
1544	8	53011.23094234162	3174.9293803439386	1.781982337044616e7	16.695822068086105
1545	8	52964.73760921326	3174.928857080086	1.7560821407877676e7	16.681180922291215
1546	8	52944.085129459025	3171.5340490184744	1.776117923553699e7	16.692525691721375
1547	8	52911.41838296185	3167.7729362894056	1.7930859602180276e7	16.70203378655038
1548	8	52907.31740831186	3167.4749237239816	1.7935823450532157e7	16.702310580943458
1549	8	52889.96521939817	3165.470260086776	1.802746392285227e7	16.707406926542497
1550	8	52864.144668153895	3164.1193784242923	1.8008959675862055e7	16.706379951789252
1551	8	52858.72837299247	3164.4556849901305	1.7946268165085748e7	16.702892749617483
1552	8	52838.682724163285	3163.5628678764883	1.79171782200774e7	16.701270487714616
1553	8	52829.09347182456	3164.3432387412254	1.7789537616567302e7	16.6941210681051
1554	8	52822.70614740515	3163.352287326869	1.784674714587403e7	16.69733181685938
1555	8	52823.483568647745	3160.9813459009847	1.8076125526553754e7	16.710102593865923
1556	8	52817.01490985476	3159.900445579718	1.8142572680655684e7	16.713771816225655
1557	8	52817.01490985476	3159.900445579718	1.8142572680655684e7	16.713771816225655
1558	8	52806.06777859008	3157.316925279454	1.8328754968668252e7	16.72398169435943
1559	8	52779.73012089834	3158.2991280080905	1.8082246970394924e7	16.71044118454227
1560	8	52776.65764521474	3157.9479279547472	1.80982671548881e7	16.711326754353948
1561	8	52776.34047082712	3157.9306446257456	1.8098104796347525e7	16.71131778336974
1562	8	52776.055346720146	3157.9123137352794	1.809822645263625e7	16.711324505392913
1563	8	52776.055346720146	3157.9123137352794	1.809822645263625e7	16.711324505392913
1564	8	52775.16983292331	3157.8504731517082	1.8099074608301412e7	16.711371368315863
1565	8	52774.829994040796	3157.835168904488	1.8098592776957832e7	16.711344746084187
1566	8	52774.389116542145	3157.8108024708226	1.80983998756675e7	16.711334087668877
1567	8	52774.389116542145	3157.8108024708226	1.80983998756675e7	16.711334087668877
1568	8	52774.38910143848	3157.810801731156	1.8098399859951634e7	16.71133408680052
1569	8	52774.38910143848	3157.810801731156	1.8098399859951634e7	16.71133408680052
1570	8	52774.3888386696	3157.8108000730135	1.809839851276399e7	16.711334012363682
1571	8	52774.3888386696	3157.8108000730135	1.809839851276399e7	16.711334012363682
1572	8	52774.38865822868	3157.810799555531	1.8098397528167166e7	16.71133395796125
1573	8	52774.38865822868	3157.810799555531	1.8098397528167166e7	16.71133395796125
1574	8	52774.38775618248	3157.8107970451724	1.8098392598711178e7	16.711333685591466
1575	8	52774.38775618248	3157.8107970451724	1.8098392598711178e7	16.711333685591466
1576	8	52774.3877508317	3157.8107971081263	1.809839256201428e7	16.711333683563833
1577	8	52774.3877508317	3157.8107971081263	1.809839256201428e7	16.711333683563833
1578	8	52774.38774855355	3157.810797034971	1.809839255596459e7	16.711333683229565
1579	8	52774.38774855355	3157.810797034971	1.809839255596459e7	16.711333683229565
1580	8	52774.38774827229	3157.810797011507	1.809839255660002e7	16.711333683264677
1581	8	52774.38774827229	3157.810797011507	1.809839255660002e7	16.711333683264677
1582	8	52774.387747688255	3157.810797053966	1.8098392549185906e7	16.71133368285502
1583	8	52774.387747688255	3157.810797053966	1.8098392549185906e7	16.71133368285502
1584	8	52774.38774757854	3157.810797019036	1.8098392551902868e7	16.71133368300514
1585	8	52774.38774757854	3157.810797019036	1.8098392551902868e7	16.71133368300514
1586	8	52774.38774757854	3157.810797019036	1.8098392551902868e7	16.71133368300514
1587	9	152963.62622333728	6271.186772893956	3.914332952616728e10	24.390495862393102
1588	9	121356.9234224496	5230.625529825781	1.1905016358517921e10	23.200225690972317
1589	9	106362.12145801332	4794.111735356553	4.3133959015025425e9	22.18499134300378
1590	9	99236.76685870637	4543.3587364332225	3.058405833966752e9	21.841159647867137
1591	9	96020.94290042922	4420.830507862055	2.7070195423045387e9	21.71911406672671
1592	9	93995.76839467589	4328.744077934603	2.6914015604783335e9	21.71332792107326
1593	9	93590.51484212435	4314.585618334638	2.6310736032448077e9	21.690657814000875
1594	9	93539.70867292241	4312.710372443764	2.6249014259804893e9	21.68830918027747
1595	9	86633.23830428436	4065.667157640695	1.7936034636045234e9	21.30749254137114
1596	9	84696.0838929473	3974.6535637048423	1.7946001576202717e9	21.308048080658537
1597	9	82146.40744910757	3847.283483123726	1.872976652073906e9	21.35079479480686
1598	9	79562.79362684854	3721.1084237552454	1.929403745828282e9	21.38047685214607
1599	9	78279.80493341137	3662.989590982556	1.9082813266453004e9	21.369468844934307
1600	9	78080.40000821326	3655.2444024056194	1.8906720057531435e9	21.36019816142153
1601	9	77979.15482866096	3651.19554960198	1.8830460038093696e9	21.356156517448518
1602	9	77912.53351925504	3648.925087466007	1.8737127751404996e9	21.351187740681006
1603	9	77704.57754959581	3641.566343739223	1.8477403025461025e9	21.33722927136552
1604	9	77658.81723674457	3640.2642940678297	1.8386380183533688e9	21.332290927061884
1605	9	77338.51086811263	3629.982575394026	1.7882032194395452e9	21.304477164643888
1606	9	76239.11125795024	3612.9138958631047	1.4587336679563842e9	21.100834545585577
1607	9	74922.32117908914	3549.450668600423	1.467968788939769e9	21.107145505972507
1608	9	74527.78151478703	3529.4212473155667	1.4797633731542215e9	21.11514802893588
1609	9	73946.07993522524	3510.1988048195403	1.4074790992448988e9	21.06506606830829
1610	9	73793.18071045578	3501.4751243893465	1.419944481390302e9	21.073883610182786
1611	9	73744.97389099249	3497.4984722498666	1.4344717541971197e9	21.08406250284476
1612	9	73722.18240036794	3497.1984893329895	1.4277335127933977e9	21.079354067758032
1613	9	73712.3030135429	3495.8506827008628	1.4353225778917592e9	21.084655453851774
1614	9	72823.85537750799	3530.886601438099	9.053273905034144e8	20.623807193708082
1615	9	72708.37289089548	3525.376846378256	9.048537511975273e8	20.62328388771866
1616	9	72620.11567971294	3525.1108694283967	8.838547645384842e8	20.599803313595757
1617	9	72210.60164903857	3521.77029169192	8.023564251100835e8	20.503063487442084
1618	9	71925.06043072639	3514.166881889425	7.732961797083386e8	20.466172689321798
1619	9	71850.40938772219	3512.3812330952105	7.649524616811124e8	20.455324248266624
1620	9	71332.21659430309	3494.836530656676	7.308690139107722e8	20.409744814121485
1621	9	71254.35602047377	3493.399054205879	7.20787979972978e8	20.395855588166217
1622	9	71154.997056535	3489.5349834383883	7.165569248433379e8	20.38996825056699
1623	9	71090.97311320856	3487.1398691269987	7.134433605811038e8	20.385613609222993
1624	9	70204.09888226558	3456.390509221194	6.617450655417051e8	20.310390942363224
1625	9	70047.80547393157	3449.6085398024406	6.581976266591294e8	20.305015788661983
1626	9	69469.32652179587	3428.4544125405255	6.302193286149806e8	20.261578457421653
1627	9	69408.32771258712	3415.8916719201566	6.66960557985625e8	20.31824146867661
1628	9	69259.95390062961	3436.8734925605872	5.642585165111139e8	20.15102306705464
1629	9	69145.57774861241	3430.926152553456	5.651596311697179e8	20.15261878224952
1630	9	68734.67432375149	3411.7874857167503	5.6100229088754e8	20.145235547057137
1631	9	68265.74818178745	3392.165897687533	5.489572473827779e8	20.123531122821785
1632	9	66989.18407323599	3385.4821770490794	3.9177234450034446e8	19.78619147522626
1633	9	66974.8279097726	3385.778386413324	3.8943994613737994e8	19.780220229455548
1634	9	66354.76153631603	3431.426136687431	2.4985001872985345e8	19.33637137071888
1635	9	65378.36698931113	3410.774542221671	2.1096183662889203e8	19.167187806024177
1636	9	65004.35173580392	3344.6466998472806	2.755671174200569e8	19.434341777286093
1637	9	64988.970260077665	3344.3464011955784	2.7478174509942997e8	19.431487686336737
1638	9	64485.072581223874	3342.153188223626	2.3935765318278673e8	19.293469448151797
1639	9	63841.59234567581	3321.0887640957635	2.2286822716987234e8	19.222091245216394
1640	9	63645.99149795989	3325.193446110435	2.0520868513589758e8	19.139537995588874
1641	9	63379.16722592999	3324.142297505981	1.905303280456344e8	19.06532194219897
1642	9	63341.88485215229	3323.4843014164467	1.8911746873313567e8	19.057878907644124
1643	9	61968.24585602532	3323.712764845014	1.2493252395198603e8	18.643284341133466
1644	9	61646.71578882069	3316.304036348673	1.1821102406613046e8	18.587981924798168
1645	9	61570.74588581342	3314.995677718087	1.1638352647966182e8	18.572401558157175
1646	9	61548.15873038645	3314.7368805677925	1.1576091086960879e8	18.56703750886063
1647	9	60811.20260744848	3318.9969801730913	9.05273597525841e7	18.321162680689476
1648	9	60636.48526677702	3318.1462280606424	8.628835958084846e7	18.273205263767785
1649	9	60606.97648708759	3317.677740549326	8.574525837038936e7	18.266891346509308
1650	9	60570.5019780663	3317.216460443097	8.502331718036477e7	18.2584360966048
1651	9	60124.91467317319	3293.801121718041	8.45590130201743e7	18.252960227511288
1652	9	59796.22902994356	3280.1080886011437	8.255348002098253e7	18.22895688396496
1653	9	59624.63150494568	3274.067405825762	8.101786121053825e7	18.210180197100303
1654	9	59595.51056847013	3272.5493213083846	8.098135746441281e7	18.209729531386706
1655	9	59486.64227036025	3265.033204116447	8.167895905507152e7	18.218306987555728
1656	9	59418.49374379955	3258.3089882692584	8.305313237316124e7	18.234991110027085
1657	9	59400.6976398176	3257.4983029286977	8.29763624073229e7	18.234066334927203
1658	9	59389.00899274406	3256.921413221881	8.29465845823908e7	18.233707399339426
1659	9	59356.51135654592	3255.0295954102708	8.299754267976211e7	18.23432155905467
1660	9	59107.356032868025	3245.599420428131	8.104682622983624e7	18.21053764720327
1661	9	58985.145353609274	3241.022676542637	8.008084574612826e7	18.198547254180806
1662	9	58929.74148447243	3239.2774938397224	7.949849192332153e7	18.191248609926667
1663	9	58588.163894491234	3245.590244657718	6.906928256077357e7	18.05062065387893
1664	9	58529.43043525004	3240.03453110855	6.996085972721753e7	18.063446496878754
1665	9	57871.723258234444	3238.149402091425	5.7704798170245424e7	17.87085088521759
1666	9	57787.893957131986	3225.085500307303	6.044544403446165e7	17.9172517646821
1667	9	57328.55192556424	3239.513224645751	4.843127018437421e7	17.695656241257748
1668	9	57209.6689834998	3241.0831204592155	4.628851537310474e7	17.650404440190353
1669	9	57195.41255574006	3240.489179242988	4.62346583016899e7	17.64924025449809
1670	9	57178.79290087177	3240.6871432205303	4.594858528462303e7	17.64303361814452
1671	9	57133.44965221757	3241.40636214178	4.513325602066316e7	17.625129916789042
1672	9	56590.885871047685	3272.2816128674417	3.2378803839236297e7	17.293014564186027
1673	9	56580.79391807552	3270.1935427910093	3.26374520669055e7	17.30097102333752
1674	9	56474.617816384205	3273.6598291954792	3.1022320671641175e7	17.250217525024024
1675	9	56326.54523674223	3292.1378678893684	2.6920876889868066e7	17.108412636128115
1676	9	56152.069536126415	3238.9503929921543	3.378413485522652e7	17.33550186727711
1677	9	56141.74468538024	3235.4768976728305	3.430914843197354e7	17.35092259470655
1678	9	55988.42194719241	3228.926975771896	3.389022182936536e7	17.338637089131755
1679	9	55862.905277126614	3230.874071541191	3.225998509408321e7	17.289338168605532
1680	9	55741.40437876778	3231.673382668116	3.0937040196884368e7	17.247464735859808
1681	9	55190.795982449235	3232.318519103586	2.6001828086956494e7	17.07367740455084
1682	9	55040.577141006666	3227.4785275308154	2.5463057093285818e7	17.052739218248337
1683	9	55036.94003763365	3227.424883576659	2.54415885296663e7	17.051895736690625
1684	9	55024.87329918764	3227.3807563849073	2.5352554003229983e7	17.04839003256088
1685	9	54993.87419004576	3226.758663286596	2.519283356537477e7	17.042070129710932
1686	9	54878.581882450875	3220.735470542503	2.509416712055681e7	17.0381459914611
1687	9	54860.897845537926	3221.5900597180694	2.4844247668962274e7	17.028136801576473
1688	9	54808.98964917479	3220.253870834104	2.4620339337119356e7	17.01908346161176
1689	9	54770.990006693595	3218.1533390623276	2.4603143934745472e7	17.018384794962007
1690	9	54702.78647864856	3221.2514498689193	2.369662116374525e7	16.980843029011147
1691	9	54674.128272662616	3222.2097810687696	2.336847444578328e7	16.966898426069527
1692	9	54662.8959528345	3221.51364565975	2.3372679427588172e7	16.967078352385748
1693	9	54640.49894628674	3220.8977696517622	2.3286147369067535e7	16.96336920821438
1694	9	54597.099128039605	3223.255209186976	2.2691413150398407e7	16.93749713557463
1695	9	54582.09017946744	3222.8960761392536	2.2628656478688583e7	16.934727646810128
1696	9	54565.76162914149	3222.585217986976	2.255109985129602e7	16.93129439661695
1697	9	54534.60109171491	3222.0468738717955	2.2397332619278368e7	16.92445243023824
1698	9	54516.725368069594	3221.7539433470956	2.2307709476778552e7	16.920442893131654
1699	9	54516.65639489439	3221.8181576631364	2.2299709787757844e7	16.920084222343775
1700	9	54514.18811756877	3217.235076901186	2.28262508076821e7	16.943421782842297
1701	9	54476.59634655872	3220.7664142813587	2.2146095535898317e7	16.91317176514303
1702	9	54462.98151751114	3221.3051841705164	2.199039534240027e7	16.906116340650385
1703	9	54456.526583662955	3221.3490360326205	2.194132466368741e7	16.90388238763814
1704	9	54386.1374717249	3221.3318274035246	2.1469025074601628e7	16.882121760095576
1705	9	54382.537972365775	3221.2219914823604	2.145739718626375e7	16.88158000105721
1706	9	54364.37233462517	3220.8133508664982	2.1382468178404875e7	16.878081900228548
1707	9	54346.37600478822	3219.9540431408213	2.1359291699001484e7	16.87699741134735
1708	9	54306.10419603802	3218.2491053692097	2.128313050821356e7	16.873425321966433
1709	9	54303.563711890485	3216.8602426318985	2.142182943963858e7	16.879921027349827
1710	9	54280.61087684346	3214.590144361659	2.152448947427324e7	16.884701890193
1711	9	54278.73254270914	3214.0079392168163	2.157781472691783e7	16.887176248853848
1712	9	54257.44781708629	3215.056759648646	2.1317665160208583e7	16.875046637203305
1713	9	54255.08903813462	3214.4779224614463	2.1366861264751885e7	16.877351740736007
1714	9	54239.28158717652	3213.434374266786	2.137887263216667e7	16.877913732150628
1715	9	54225.748818604996	3212.0429038196335	2.144522598744957e7	16.881012613879438
1716	9	54191.396438531454	3202.2284360014137	2.234306240993627e7	16.922026424123455
1717	9	54156.78336988934	3200.9946821765634	2.2247402407683067e7	16.9177358140391
1718	9	54141.036548979035	3201.295074387385	2.210312061004193e7	16.91122936059392
1719	9	54110.18065482253	3206.589218918121	2.128864245986259e7	16.873684270621634
1720	9	54110.1722721914	3206.588713522304	2.1288643427592468e7	16.8736843160792
1721	9	54110.1722721914	3206.588713522304	2.1288643427592468e7	16.8736843160792
1722	9	54087.59051287717	3204.783162978449	2.1341095069431186e7	16.876145117864837
1723	9	54061.675697923536	3203.2998947647043	2.133522324817688e7	16.875869938490286
1724	9	54051.76195038563	3202.7464165375395	2.1331408075846303e7	16.875691102138678
1725	9	54048.82065468608	3202.7131543255928	2.1315562571473964e7	16.87494800105267
1726	9	54047.20326491239	3202.621731514946	2.1315066443190638e7	16.874924725379998
1727	9	54047.12875625274	3202.617299286297	2.131506836861388e7	16.874924815711555
1728	9	54047.12875625274	3202.617299286297	2.131506836861388e7	16.874924815711555
1729	9	54046.15501664846	3202.626717922987	2.1307531102713834e7	16.87457114108485
1730	9	54045.99276500604	3202.617080433601	2.1307533674130213e7	16.874571261765947
1731	9	54045.99276500604	3202.617080433601	2.1307533674130213e7	16.874571261765947
1732	9	54045.22025866027	3202.5717379359685	2.1307484933781955e7	16.874568974293133
1733	9	54045.22025866027	3202.5717379359685	2.1307484933781955e7	16.874568974293133
1734	9	54045.06128813069	3202.562295597986	2.1307487424073435e7	16.87456909116715
1735	9	54045.06128813069	3202.562295597986	2.1307487424073435e7	16.87456909116715
1736	9	54045.06128813069	3202.562295597986	2.1307487424073435e7	16.87456909116715
1737	10	153391.69624110323	6294.30913126205	3.830713197440718e10	24.36890192922844
1738	10	121814.78385803725	5192.665784746395	1.5405757907489607e10	23.458007166583236
1739	10	109303.8429398794	4810.519617574027	7.371131529693703e9	22.720837063207313
1740	10	101850.67256883826	4570.789826737752	4.752554587387821e9	22.281948118297258
1741	10	100445.80869445605	4517.491228812659	4.529444942850378e9	22.23386523976194
1742	10	99837.85855133606	4492.457127989001	4.477996545764443e9	22.22244158374359
1743	10	99573.3043564086	4481.284637379068	4.461774928733751e9	22.218812489894685
1744	10	87253.97853896109	3925.418510616548	4.49819888902247e9	22.226942906718627
1745	10	85574.39487600725	3861.4983432722856	4.206640152402629e9	22.159930102456123
1746	10	84016.30047899215	3796.044042561984	4.0891121477762737e9	22.131593704652804
1747	10	80248.51488619375	3644.546644598781	3.64926679212944e9	22.017792105493303
1748	10	79698.54796083523	3622.8878123813906	3.576406371198423e9	21.997624326279624
1749	10	79232.00373250485	3604.954199397373	3.5056565310469723e9	21.977643652601678
1750	10	79042.8049460892	3600.171066780629	3.424740103631052e9	21.954291423629886
1751	10	78996.86973510364	3599.536944960082	3.3944168386703033e9	21.945397812560774
1752	10	78886.35995957121	3600.1690634188144	3.279145611052026e9	21.910848740975144
1753	10	76561.04678690065	3679.254967130324	1.0882591269068596e9	20.80784512513556
1754	10	75126.72898584232	3684.5614682511173	7.155760924188842e8	20.3885984999
1755	10	75036.87194630517	3684.758735496619	6.975751327888983e8	20.363120783118777
1756	10	73571.88215546591	3609.35493830351	7.113428380421247e8	20.382665062889764
1757	10	73312.60927446545	3598.7404906453307	7.029111256527522e8	20.37074102023648
1758	10	73230.14149359964	3595.125097454552	7.011895662079804e8	20.36828883099189
1759	10	71910.99033556282	3562.8317710648043	5.823961639893486e8	20.182661468268307
1760	10	71473.11605956302	3546.369294055076	5.653096507686671e8	20.152884193441537
1761	10	71369.5108264309	3543.3552495304034	5.585128387744353e8	20.140788164167116
1762	10	70310.06789790625	3498.181832878591	5.351361717213458e8	20.09803179905584
1763	10	69785.2905560954	3473.2806912170686	5.314070413199499e8	20.091038841710198
1764	10	69693.95229610229	3469.1968147280263	5.2998670088014466e8	20.088362471516643
1765	10	69638.76842456264	3469.449593464236	5.2086066986422384e8	20.070993135668683
1766	10	69209.57411961565	3465.8776752726963	4.698128630046849e8	19.9678450095603
1767	10	69055.77875095497	3464.6654922745543	4.5256494652053505e8	19.930441839027242
1768	10	68772.50807189361	3459.7437382602125	4.2897948686621594e8	19.876919659586395
1769	10	68763.37910928299	3459.5977479842195	4.2820805499567467e8	19.875119745235956
1770	10	68440.94569180899	3452.0893911373523	4.072542616768242e8	19.824948269914266
1771	10	68107.08115725042	3442.7668273431473	3.900005503350335e8	19.781658708202443
1772	10	65681.50800140204	3403.1215749677676	2.4077434374005082e8	19.2993707197925
1773	10	65071.72139958766	3386.509548965374	2.2106833184214574e8	19.21398240554732
1774	10	64064.198432577905	3378.2694766768086	1.719327596909175e8	18.96261402631433
1775	10	64040.0988991392	3377.8933082997755	1.7107136434957138e8	18.957591362784356
1776	10	62838.475093124245	3372.1656984134793	1.2371072339323197e8	18.633456522313892
1777	10	62437.651081690354	3371.113661476747	1.1048300519158225e8	18.520372267922575
1778	10	62394.62087246859	3370.7543371660254	1.0929715308738793e8	18.509580906031587
1779	10	62307.32519325167	3369.441503554324	1.072727395761529e8	18.49088511731856
1780	10	62220.105976464176	3368.7505007148816	1.0492826939451419e8	18.468787526045773
1781	10	62203.71603567665	3368.580626101236	1.0451628016790216e8	18.464853408315374
1782	10	62001.70087054566	3367.4113784120573	9.906373317905839e7	18.411273970453617
1783	10	60626.23130140114	3373.1911883118446	6.384445528092336e7	17.971960296905756
1784	10	60521.34761782428	3372.5256126732324	6.210939688786553e7	17.944407854101375
1785	10	59196.549966413484	3366.812487167648	4.320090956567769e7	17.581372107753747
1786	10	59161.77285654298	3366.805593943418	4.27585057160336e7	17.571078697674054
1787	10	59047.84929653986	3366.9139294771617	4.131255857510109e7	17.53667709342936
1788	10	58988.585267651964	3366.9772155957594	4.0578377134265386e7	17.518745899799445
1789	10	58743.48686876234	3361.0656210003167	3.890516587216798e7	17.476637598542084
1790	10	58730.82096299601	3360.7755989386283	3.881732039283569e7	17.474377106863034
1791	10	58674.0276709167	3359.846318605042	3.835160671696887e7	17.462306981039916
1792	10	58435.979517727836	3356.5360132893134	3.6346518483037956e7	17.408608979723763
1793	10	58390.34699896654	3356.471734447978	3.586767403915341e7	17.395347003222923
1794	10	58080.97435148563	3356.5009834091315	3.270453240607544e7	17.303024231952982
1795	10	57961.3974446478	3354.8603790518014	3.1827568749489717e7	17.275843413981264
1796	10	57832.19377556957	3356.105683451859	3.0429851385071285e7	17.230934638031826
1797	10	57790.514915062566	3358.026624822327	2.975969408924877e7	17.208665488617218
1798	10	57782.972654666846	3378.7317031981956	2.672129338812841e7	17.10097131070555
1799	10	57675.319575918315	3377.4520503535805	2.6051264700343266e7	17.0755768739427
1800	10	57536.51924254073	3391.0369955539077	2.3352960115960237e7	16.966234305605813
1801	10	57440.34165177948	3389.368282953872	2.289002193541516e7	16.946211650225152
1802	10	57242.21099150726	3370.6556031620357	2.371256157154368e7	16.981515489807958
1803	10	56931.38465497074	3355.7396273012932	2.3309604308174007e7	16.96437603567155
1804	10	56794.62873052516	3352.2281978772544	2.2779044892959766e7	16.941351587666215
1805	10	56705.01396202834	3349.4196532068586	2.249497979402139e7	16.928802722013902
1806	10	56686.30376614727	3348.211336358322	2.250671585263817e7	16.929324304977133
1807	10	56669.51783458464	3347.665170452824	2.2456086256631922e7	16.927072238156125
1808	10	56616.61130313658	3346.0040202402474	2.2290351139273334e7	16.91966445845795
1809	10	56600.432009625016	3346.1628791141143	2.216502098351909e7	16.914025972856944
1810	10	56574.196900233204	3345.5848808509913	2.2056250251095135e7	16.909106577790023
1811	10	56546.892487721874	3344.1815963763484	2.2032686085608788e7	16.908037639880064
1812	10	56391.03119340507	3340.4246601279297	2.143200469943839e7	16.880395909478597
1813	10	56350.34086803003	3336.5403718972384	2.159242894185901e7	16.88785329925975
1814	10	56144.24773048747	3323.620274811417	2.1671263206105676e7	16.89149766466571
1815	10	56111.81415993048	3323.2387819602563	2.150244527743953e7	16.883677220465085
1816	10	56087.83126898864	3323.534811635478	2.1315758878346965e7	16.874957210566535
1817	10	56068.94878682142	3324.0690950288913	2.11376036606856e7	16.86656417628981
1818	10	56042.51720790935	3322.336167986802	2.1155417118425123e7	16.867406559191988
1819	10	55983.53237145559	3319.078128013943	2.112976573196002e7	16.866193302543557
1820	10	55949.59366705147	3316.4044394187076	2.120098215111009e7	16.869558066451688
1821	10	55928.76048245006	3313.4848866215734	2.13836149754506e7	16.87813553137554
1822	10	55821.80933265298	3303.4807619513617	2.1788139443682045e7	16.896876317487347
1823	10	55781.48624940913	3308.8425460787016	2.0942849723349083e7	16.85730784408753
1824	10	55714.849209523636	3305.834556461746	2.0842190299919706e7	16.852489870090643
1825	10	55683.206189607765	3304.68098739499	2.076537983424157e7	16.848797726921184
1826	10	55648.12263928433	3302.5805011783577	2.076732416855389e7	16.84889135599545
1827	10	55628.17350602395	3302.389554491425	2.066237170236349e7	16.84382481189013
1828	10	55610.5369833605	3306.361511970537	2.0140733736685295e7	16.81825487640265
1829	10	55591.44967685299	3305.9605926202153	2.0065670383393064e7	16.814520971710284
1830	10	55419.60555735859	3305.2333288919567	1.911969347227664e7	16.766229433674326
1831	10	55358.23141772933	3304.152287789468	1.8871066343972534e7	16.753140425762545
1832	10	55303.80467741337	3302.2893485723553	1.8738869666284714e7	16.746110516321743
1833	10	55279.79731797019	3301.2839418898134	1.869821689652627e7	16.74393872415148
1834	10	55183.17777484464	3295.361654298127	1.8712684639373973e7	16.744712174828955
1835	10	55160.64348128729	3289.1097209442164	1.9185996244891107e7	16.769691208638708
1836	10	55116.64162080322	3288.8090636247266	1.8960057506879594e7	16.75784508784982
1837	10	55072.86935969125	3281.7272855383394	1.9397825513870537e7	16.78067153083746
1838	10	54999.68245192171	3279.213140977883	1.9215339658740163e7	16.771219458574272
1839	10	54970.125276635175	3274.866847187929	1.947132695489754e7	16.784453528847152
1840	10	54818.18309715428	3268.404358371179	1.921409285078859e7	16.77115457039505
1841	10	54779.541381536175	3258.2680480474673	2.000459037366998e7	16.81147232386638
1842	10	54769.72692598872	3257.936053017916	1.9978616747326676e7	16.810173096922515
1843	10	54755.52644080273	3255.7366509001113	2.0118858120078396e7	16.817168148110046
1844	10	54750.2098670985	3255.567245688328	2.010361523414424e7	16.81641021925124
1845	10	54661.452259795624	3248.4204222441494	2.029909282070106e7	16.826086754378032
1846	10	54657.767735805064	3248.083182513525	2.0311534746568598e7	16.82669949675618
1847	10	54633.22165830964	3242.2957014100157	2.077303413708768e7	16.84916626785479
1848	10	54579.88535262961	3239.988839253142	2.0680497312765542e7	16.844701655321426
1849	10	54519.48925026792	3237.4556666585195	2.056759392274718e7	16.83922728457598
1850	10	54506.76912411009	3236.296677544767	2.0610839474677633e7	16.841327683462545
1851	10	54321.937228726856	3224.0233853990385	2.075118471022466e7	16.848113897479813
1852	10	54262.29530795948	3229.16690240298	1.9831980164575897e7	16.80280635252401
1853	10	54126.685207123126	3222.5108756431027	1.968627260669645e7	16.795432128819826
1854	10	54099.23594810275	3225.5043475164975	1.9217539027870294e7	16.771333911053905
1855	10	54053.994985061305	3222.424120391168	1.9255873852376994e7	16.77332670734221
1856	10	54038.72446546955	3221.8614406582847	1.9221049996362936e7	16.771516590418134
1857	10	53951.248291659285	3220.878459075307	1.8802046895574857e7	16.749476299297655
1858	10	53910.5334789377	3219.4157887712176	1.870758961331963e7	16.74443986116009
1859	10	53871.114922588684	3212.0261272225694	1.9205219118619733e7	16.770692629153952
1860	10	53807.845138921104	3204.8314740095716	1.9552272274826974e7	16.788602066533
1861	10	53781.314155330605	3203.357626785434	1.9541376120796334e7	16.788044627933125
1862	10	53625.369044214895	3192.4384276684877	1.9709680288497146e7	16.796620458220943
1863	10	53619.74373658239	3192.0906315517464	1.9711019217598606e7	16.796688388476813
1864	10	53582.49551164478	3187.297714734181	1.9980383942530997e7	16.810261547342943
1865	10	53576.713858048104	3189.004215889711	1.9765578083036706e7	16.79945250209886
1866	10	53558.008679062514	3191.2735588586715	1.941670233441261e7	16.78164419870574
1867	10	53527.01352792393	3183.8639015537583	1.9994475856640134e7	16.810966586198045
1868	10	53509.00099911908	3184.1317219621346	1.9853592838669408e7	16.803895548148244
1869	10	53496.006242488176	3182.2922713274643	1.996568828386632e7	16.809525772408957
1870	10	53482.29071695498	3185.275801366554	1.95693291651913e7	16.789474060051532
1871	10	53472.532289344155	3185.1053623282455	1.9527001743333265e7	16.78730877050072
1872	10	53468.719748056385	3184.9378380053367	1.9520871100165855e7	16.786994763986595
1873	10	53465.08409320121	3184.7743648066344	1.95154088963523e7	16.786714911303417
1874	10	53445.551198307076	3183.9510454179376	1.948043431577751e7	16.784921151401246
1875	10	53439.20351317931	3182.371286377144	1.9604294366496187e7	16.79125920053321
1876	10	53434.268721713815	3181.8552342973	1.9627294891380865e7	16.792431751936558
1877	10	53425.295240213665	3180.2686065657176	1.9736659251623265e7	16.797988340140908
1878	10	53422.3691533789	3177.8386817558653	1.9973418195003256e7	16.809912857244598
1879	10	53419.026950860396	3177.9528822564585	1.9940373807763554e7	16.80825706895031
1880	10	53405.579146942575	3178.68504022461	1.977946257565754e7	16.800154713701634
1881	10	53381.45658405926	3179.352783057548	1.9560813256868754e7	16.78903879925615
1882	10	53371.87177039841	3179.197611466465	1.9517917373881944e7	16.786843441345447
1883	10	53368.96399977169	3178.748447893746	1.954638358101058e7	16.78830084421566
1884	10	53351.50076098706	3177.38318430723	1.957999213198707e7	16.790018793227286
1885	10	53338.540435586474	3179.1506075090274	1.9319148233887456e7	16.77660729850387
1886	10	53328.43924615424	3180.2223000253025	1.914930950762454e7	16.767777215897752
1887	10	53324.531578190254	3179.0218352676648	1.924727885263054e7	16.772880250401133
1888	10	53319.276524557	3178.6129318955636	1.925699296222159e7	16.773384823495977
1889	10	53285.82041258259	3181.3393560192967	1.8783562855072692e7	16.748492729143283
1890	10	53282.15373202688	3179.8761206263416	1.8907079756878205e7	16.75504700019945
1891	10	53269.74047955243	3178.5228586625244	1.89682211448069e7	16.758275565495712
1892	10	53268.28105369982	3178.5522436491547	1.8956576646180328e7	16.75766148185278
